Chr	Start	Stop	gene_id	.	Strand	Length
4	246447838	246458123	tID=DHH00002B73v408471;Name=DHH00002B73v408471_Hip1_LCV5p10_LCV3p50	.	+	10286
4	246465200	246479949	tID=RLG00001B73v414472;Name=RLG00001B73v414472_cinful-zeon_LTRsimilarity99.38	.	+	14750
4	246465941	246473305	tID=RLG00001B73v407339;Name=RLG00001B73v407339_cinful-zeon_LTRsimilarity99.7	.	+	7365
4	246531374	246531794	tID=DTA_4_246531374_246531794;Name=DTA,TSDlen8,TIRlen11	.	+	421
4	246719381	246802523	tID=RLC00025B73v400393;Name=RLC00025B73v400393_NA_LTRsimilarity85.59	.	+	83143
4	246747685	246773384	tID=RLG00007B73v402651;Name=RLG00007B73v402651_grande_LTRsimilarity98.09	.	+	25700
4	246761037	246779735	tID=DHH00001B73v408713;Name=DHH00001B73v408713_NA_LCV5p6_LCV3p7	.	+	18699
4	246818837	246820250	tID=DHH00002B73v403157;Name=DHH00002B73v403157_Hip1_LCV5p6_LCV3p39	.	+	1414
4	246822503	246839298	tID=DHH01541B73v400001;Name=DHH01541B73v400001_NA_LCV5p7_LCV3p5	.	+	16796
4	246848619	246853833	tID=RLG00011B73v400505;Name=RLG00011B73v400505_milt_LTRsimilarity99.03	.	+	5215
4	246917773	246926459	tID=RLC00004B73v404994;Name=RLC00004B73v404994_opie_LTRsimilarity92.12	.	+	8687
4	246934094	246934282	tID=RST00005B73v400027;Name=RST00005B73v400027_NA_TSDlen12_TSDmismat0	.	+	189
4	246934094	246934282	tID=RST00005B73v400028;Name=RST00005B73v400028_NA_TSDlen12_TSDmismat0	.	+	189
4	246935352	246977030	tID=RLG00006B73v403565;Name=RLG00006B73v403565_flip_LTRsimilarity93.8	.	+	41679
4	246936939	246943051	tID=DHH00024B73v400029;Name=DHH00024B73v400029_NA_LCV5p6_LCV3p5	.	+	6113
4	246945607	246954220	tID=RLC00002B73v405615;Name=RLC00002B73v405615_ji_LTRsimilarity95.27	.	+	8614
5	57121	60077	tID=RLX09965B73v400001;Name=RLX09965B73v400001_NA_LTRsimilarity90.57	.	+	2957
5	62468	62568	tID=DTA_5_62468_62568;Name=DTA,TSDlen8,TIRlen11	.	+	101
5	91233	92267	tID=DTC_5_91233_92267;Name=DTC,TSDlen3,TIRlen13	.	+	1035
5	93230	93503	tID=DTT_5_93230_93503;Name=DTT,TSDlen2,TIRlen12	.	+	274
5	195747	240196	tID=RLX00707B73v400004;Name=RLX00707B73v400004_NA_LTRsimilarity88.72	.	+	44450
5	245879	247574	tID=DTA_5_245879_247574;Name=DTA,TSDlen8,TIRlen11	.	+	1696
5	266210	282587	tID=DHH00123B73v400002;Name=DHH00123B73v400002_NA_LCV5p9_LCV3p5	.	+	16378
5	270196	272551	tID=RLG00008B73v401310;Name=RLG00008B73v401310_doke_LTRsimilarity92.77	.	+	2356
5	317650	400408	tID=RLG00012B73v400989;Name=RLG00012B73v400989_NA_LTRsimilarity91.82	.	+	82759
5	373130	379701	tID=DHH00002B73v403158;Name=DHH00002B73v403158_Hip1_LCV5p17_LCV3p50	.	+	6572
5	390067	399354	tID=RLG00011B73v400506;Name=RLG00011B73v400506_milt_LTRsimilarity93.57	.	+	9288
5	463665	482667	tID=DHH00001B73v408714;Name=DHH00001B73v408714_NA_LCV5p8_LCV3p10	.	+	19003
5	474957	479988	tID=RLC00032B73v400161;Name=RLC00032B73v400161_ebel_LTRsimilarity97.22	.	+	5032
5	555975	574252	tID=DHH01295B73v400001;Name=DHH01295B73v400001_NA_LCV5p6_LCV3p10	.	+	18278
5	575841	597354	tID=RLG00001B73v413825;Name=RLG00001B73v413825_cinful-zeon_LTRsimilarity97.89	.	+	21514
5	601850	670454	tID=RLX01715B73v400003;Name=RLX01715B73v400003_NA_LTRsimilarity91.51	.	+	68605
5	639254	654506	tID=DHH00005B73v401067;Name=DHH00005B73v401067_NA_LCV5p8_LCV3p5	.	+	15253
5	640281	641837	tID=RLX09964B73v400001;Name=RLX09964B73v400001_NA_LTRsimilarity89.19	.	+	1557
5	687834	701822	tID=DHH01280B73v400001;Name=DHH01280B73v400001_NA_LCV5p9_LCV3p5	.	+	13989
5	699343	699645	tID=DTA_5_699343_699645;Name=DTA,TSDlen8,TIRlen11	.	+	303
5	798004	833848	tID=RLC00004B73v411317;Name=RLC00004B73v411317_opie_LTRsimilarity90.88	.	+	35845
5	838010	857764	tID=DHH00006B73v400523;Name=DHH00006B73v400523_NA_LCV5p21_LCV3p5	.	+	19755
5	980036	980213	tID=DTH_5_980036_980213;Name=DTH,TSDlen3,TIRlen14	.	+	178
5	991052	991658	tID=DTA_5_991052_991658;Name=DTA,TSDlen8,TIRlen11	.	+	607
5	997739	1014717	tID=RLG00001B73v413826;Name=RLG00001B73v413826_cinful-zeon_LTRsimilarity98.94	.	+	16979
5	1015373	1032376	tID=DHH00002B73v408473;Name=DHH00002B73v408473_Hip1_LCV5p12_LCV3p51	.	+	17004
5	1017052	1025939	tID=RLC00014B73v400445;Name=RLC00014B73v400445_ji_LTRsimilarity99.88	.	+	8888
5	1048056	1058934	tID=DHH00003B73v403889;Name=DHH00003B73v403889_NA_LCV5p15_LCV3p6	.	+	10879
5	1063746	1081508	tID=DHH01473B73v400001;Name=DHH01473B73v400001_NA_LCV5p7_LCV3p7	.	+	17763
5	1065821	1065957	tID=DTH_5_1065821_1065957;Name=DTH,TSDlen3,TIRlen14	.	+	137
5	1079387	1119334	tID=RLX17775B73v400001;Name=RLX17775B73v400001_NA_LTRsimilarity88.22	.	+	39948
5	1086166	1086523	tID=DTA_5_1086166_1086523;Name=DTA,TSDlen8,TIRlen11	.	+	358
5	1102398	1114635	tID=RLC09962B73v400001;Name=RLC09962B73v400001_NA_LTRsimilarity98.04	.	+	12238
5	1129973	1130099	tID=DTH_5_1129973_1130099;Name=DTH,TSDlen3,TIRlen14	.	+	127
5	1168260	1172685	tID=DHH00002B73v403159;Name=DHH00002B73v403159_Hip1_LCV5p6_LCV3p5	.	+	4426
5	1171230	1171591	tID=DTA_5_1171230_1171591;Name=DTA,TSDlen8,TIRlen11	.	+	362
5	1181067	1214308	tID=RLG00007B73v402477;Name=RLG00007B73v402477_grande_LTRsimilarity96.69	.	+	33242
5	1215288	1221399	tID=RLX20163B73v400001;Name=RLX20163B73v400001_NA_LTRsimilarity95.16	.	+	6112
5	1217123	1220263	tID=RLX09961B73v400001;Name=RLX09961B73v400001_NA_LTRsimilarity97.51	.	+	3141
5	1226453	1243885	tID=RLC00002B73v411735;Name=RLC00002B73v411735_ji_LTRsimilarity87.23	.	+	17433
5	1248884	1267140	tID=DHH00015B73v400061;Name=DHH00015B73v400061_NA_LCV5p8_LCV3p19	.	+	18257
5	1277357	1277517	tID=DTH_5_1277357_1277517;Name=DTH,TSDlen3,TIRlen14	.	+	161
5	1279862	1283008	tID=DHH00002B73v408474;Name=DHH00002B73v408474_Hip1_LCV5p11_LCV3p7	.	+	3147
5	1282909	1363358	tID=RLC00067B73v400030;Name=RLC00067B73v400030_NA_LTRsimilarity87.6	.	+	80450
5	1298991	1299310	tID=DTH_5_1298991_1299310;Name=DTH,TSDlen3,TIRlen14	.	+	320
5	1306227	1347420	tID=RLC00976B73v400004;Name=RLC00976B73v400004_NA_LTRsimilarity95.71	.	+	41194
5	1342601	1349078	tID=DHH00004B73v403008;Name=DHH00004B73v403008_NA_LCV5p9_LCV3p10	.	+	6478
5	1349128	1349279	tID=DTM_5_1349128_1349279;Name=DTM,TSDlen9,TIRlen40	.	+	152
5	1375607	1391192	tID=DHH00002B73v403160;Name=DHH00002B73v403160_Hip1_LCV5p26_LCV3p50	.	+	15586
5	1378455	1387452	tID=RLC00004B73v404999;Name=RLC00004B73v404999_opie_LTRsimilarity98.68	.	+	8998
5	1398358	1400234	tID=RLX09960B73v400001;Name=RLX09960B73v400001_NA_LTRsimilarity95.34	.	+	1877
5	1407294	1407745	tID=RST00032B73v400001;Name=RST00032B73v400001_NA_TSDlen12_TSDmismat2	.	+	452
5	1408108	1408557	tID=RST00032B73v400002;Name=RST00032B73v400002_NA_TSDlen12_TSDmismat2	.	+	450
5	1410789	1474230	tID=RLG20162B73v400001;Name=RLG20162B73v400001_NA_LTRsimilarity98.13	.	+	63442
5	1443198	1471273	tID=RLG00003B73v409738;Name=RLG00003B73v409738_huck_LTRsimilarity98.46	.	+	28076
5	1486432	1494716	tID=RLC00057B73v400050;Name=RLC00057B73v400050_NA_LTRsimilarity96.64	.	+	8285
5	1498214	1499821	tID=DHH00002B73v403161;Name=DHH00002B73v403161_Hip1_LCV5p9_LCV3p7	.	+	1608
5	1504665	1504783	tID=DTH_5_1504665_1504783;Name=DTH,TSDlen3,TIRlen14	.	+	119
5	1521160	1529257	tID=RLC00004B73v409867;Name=RLC00004B73v409867_opie_LTRsimilarity88.97	.	+	8098
5	1536039	1545569	tID=RLC00002B73v405625;Name=RLC00002B73v405625_ji_LTRsimilarity98.35	.	+	9531
5	1551153	1563384	tID=RLG00003B73v404514;Name=RLG00003B73v404514_huck_LTRsimilarity99.45	.	+	12232
5	1582355	1590992	tID=DHH00002B73v408475;Name=DHH00002B73v408475_Hip1_LCV5p17_LCV3p16	.	+	8638
5	1587550	1587728	tID=DTH_5_1587550_1587728;Name=DTH,TSDlen3,TIRlen14	.	+	179
5	1595080	1595312	tID=DTA_5_1595080_1595312;Name=DTA,TSDlen8,TIRlen11	.	+	233
5	1595901	1600775	tID=RLC09958B73v400001;Name=RLC09958B73v400001_NA_LTRsimilarity92.79	.	+	4875
5	1605148	1605379	tID=DTH_5_1605148_1605379;Name=DTH,TSDlen3,TIRlen14	.	+	232
5	1626176	1627469	tID=DHH01409B73v400001;Name=DHH01409B73v400001_NA_LCV5p5_LCV3p7	.	+	1294
5	1632916	1641772	tID=RLC00014B73v400446;Name=RLC00014B73v400446_ji_LTRsimilarity99.63	.	+	8857
5	1669227	1712061	tID=RLG00003B73v412702;Name=RLG00003B73v412702_huck_LTRsimilarity93.54	.	+	42835
5	1717046	1717307	tID=DTT_5_1717046_1717307;Name=DTT,TSDlen2,TIRlen12	.	+	262
5	1725169	1743351	tID=RLC00004B73v409868;Name=RLC00004B73v409868_opie_LTRsimilarity96.25	.	+	18183
5	1749658	1759114	tID=DHH00002B73v403163;Name=DHH00002B73v403163_Hip1_LCV5p25_LCV3p50	.	+	9457
5	1769056	1770585	tID=DHH00002B73v408476;Name=DHH00002B73v408476_Hip1_LCV5p24_LCV3p50	.	+	1530
5	1779295	1783671	tID=DHH00005B73v401068;Name=DHH00005B73v401068_NA_LCV5p15_LCV3p5	.	+	4377
5	1779494	1830387	tID=RLG00003B73v412803;Name=RLG00003B73v412803_huck_LTRsimilarity92.17	.	+	50894
5	1866688	1875315	tID=RLC00004B73v405002;Name=RLC00004B73v405002_opie_LTRsimilarity93.36	.	+	8628
5	1876211	1882637	tID=RLX09957B73v400001;Name=RLX09957B73v400001_NA_LTRsimilarity91.4	.	+	6427
5	1900938	1914596	tID=DHH01386B73v400001;Name=DHH01386B73v400001_NA_LCV5p16_LCV3p5	.	+	13659
5	1901356	1901675	tID=DTH_5_1901356_1901675;Name=DTH,TSDlen3,TIRlen14	.	+	320
5	1902659	1902795	tID=DTH_5_1902659_1902795;Name=DTH,TSDlen3,TIRlen14	.	+	137
5	1915664	1927468	tID=RLC00022B73v400214;Name=RLC00022B73v400214_NA_LTRsimilarity99.87	.	+	11805
5	1948446	1953836	tID=RLG00459B73v400004;Name=RLG00459B73v400004_satulo_LTRsimilarity99.44	.	+	5391
5	1965198	1976973	tID=RLC00019B73v400212;Name=RLC00019B73v400212_giepum_LTRsimilarity99.47	.	+	11776
5	2003966	2004120	tID=DTM_5_2003966_2004120;Name=DTM,TSDlen9,TIRlen40	.	+	155
5	2145878	2160895	tID=RLC00013B73v400887;Name=RLC00013B73v400887_ruda_LTRsimilarity92.33	.	+	15018
5	2180197	2180323	tID=DTH_5_2180197_2180323;Name=DTH,TSDlen3,TIRlen14	.	+	127
5	2193652	2212250	tID=DHH00001B73v408716;Name=DHH00001B73v408716_NA_LCV5p13_LCV3p7	.	+	18599
5	2209216	2219273	tID=RLC00016B73v400293;Name=RLC00016B73v400293_NA_LTRsimilarity99.52	.	+	10058
5	2227530	2227707	tID=DTH_5_2227530_2227707;Name=DTH,TSDlen3,TIRlen14	.	+	178
5	2239164	2249143	tID=DHH00005B73v401069;Name=DHH00005B73v401069_NA_LCV5p11_LCV3p5	.	+	9980
5	2284782	2288795	tID=RLX09954B73v400001;Name=RLX09954B73v400001_NA_LTRsimilarity90.37	.	+	4014
5	2290705	2308100	tID=RLX09953B73v400001;Name=RLX09953B73v400001_NA_LTRsimilarity99.34	.	+	17396
5	2323105	2325326	tID=RLX09952B73v400001;Name=RLX09952B73v400001_NA_LTRsimilarity93.54	.	+	2222
5	2397557	2397733	tID=DTH_5_2397557_2397733;Name=DTH,TSDlen3,TIRlen14	.	+	177
5	2449068	2449222	tID=DTM_5_2449068_2449222;Name=DTM,TSDlen9,TIRlen40	.	+	155
5	2543589	2552886	tID=RLC00002B73v405629;Name=RLC00002B73v405629_ji_LTRsimilarity99.44	.	+	9298
5	2568597	2570340	tID=DHH00002B73v403165;Name=DHH00002B73v403165_Hip1_LCV5p15_LCV3p50	.	+	1744
5	2669524	2679282	tID=DHH00002B73v403166;Name=DHH00002B73v403166_Hip1_LCV5p25_LCV3p50	.	+	9759
5	2677292	2677743	tID=DTA_5_2677292_2677743;Name=DTA,TSDlen8,TIRlen11	.	+	452
5	2686617	2686963	tID=DTA_5_2686617_2686963;Name=DTA,TSDlen8,TIRlen11	.	+	347
5	2694044	2721562	tID=RLC00004B73v409870;Name=RLC00004B73v409870_opie_LTRsimilarity96.27	.	+	27519
5	2722620	2770991	tID=RLG00003B73v409739;Name=RLG00003B73v409739_huck_LTRsimilarity95.41	.	+	48372
5	2772039	2784584	tID=DHH00005B73v401071;Name=DHH00005B73v401071_NA_LCV5p10_LCV3p5	.	+	12546
5	2778849	2825838	tID=RLC00002B73v414748;Name=RLC00002B73v414748_ji_LTRsimilarity88.83	.	+	46990
5	2833037	2839783	tID=DHH00002B73v408478;Name=DHH00002B73v408478_Hip1_LCV5p12_LCV3p50	.	+	6747
5	2843237	2856915	tID=DHH00002B73v403167;Name=DHH00002B73v403167_Hip1_LCV5p5_LCV3p37	.	+	13679
5	2874372	2886332	tID=DHH00002B73v403168;Name=DHH00002B73v403168_Hip1_LCV5p13_LCV3p8	.	+	11961
5	2892430	2892964	tID=DTA_5_2892430_2892964;Name=DTA,TSDlen8,TIRlen11	.	+	535
5	2892647	2894609	tID=DHH01330B73v400001;Name=DHH01330B73v400001_NA_LCV5p5_LCV3p15	.	+	1963
5	2896077	2896238	tID=DTC_5_2896077_2896238;Name=DTC,TSDlen3,TIRlen13	.	+	162
5	2898663	2927927	tID=RLC00004B73v409872;Name=RLC00004B73v409872_opie_LTRsimilarity98.19	.	+	29265
5	2929205	2940458	tID=DHH00008B73v400420;Name=DHH00008B73v400420_NA_LCV5p6_LCV3p6	.	+	11254
5	2964708	2973127	tID=RLC00004B73v405006;Name=RLC00004B73v405006_opie_LTRsimilarity92.71	.	+	8420
5	3001682	3002086	tID=DTA_5_3001682_3002086;Name=DTA,TSDlen8,TIRlen11	.	+	405
5	3099736	3131770	tID=RLX23357B73v400001;Name=RLX23357B73v400001_NA_LTRsimilarity86.08	.	+	32035
5	3121736	3131205	tID=RLC00002B73v405634;Name=RLC00002B73v405634_ji_LTRsimilarity99.02	.	+	9470
5	3171284	3180356	tID=RLC00002B73v405635;Name=RLC00002B73v405635_ji_LTRsimilarity99.89	.	+	9073
5	3180770	3194774	tID=RLX23356B73v400001;Name=RLX23356B73v400001_NA_LTRsimilarity98.29	.	+	14005
5	3250924	3280214	tID=RLG00007B73v402478;Name=RLG00007B73v402478_grande_LTRsimilarity97.8	.	+	29291
5	3437353	3456406	tID=RLC00002B73v411738;Name=RLC00002B73v411738_ji_LTRsimilarity99.25	.	+	19054
5	3445664	3455190	tID=RLC00002B73v405638;Name=RLC00002B73v405638_ji_LTRsimilarity99.25	.	+	9527
5	3462387	3462759	tID=DTH_5_3462387_3462759;Name=DTH,TSDlen3,TIRlen14	.	+	373
5	3469920	3470243	tID=DHH00002B73v408479;Name=DHH00002B73v408479_Hip1_LCV5p12_LCV3p29	.	+	324
5	3469993	3470375	tID=RST00440B73v400001;Name=RST00440B73v400001_NA_TSDlen13_TSDmismat2	.	+	383
5	3489823	3498439	tID=DHH01322B73v400001;Name=DHH01322B73v400001_NA_LCV5p6_LCV3p6	.	+	8617
5	3539595	3580781	tID=RLX20160B73v400001;Name=RLX20160B73v400001_NA_LTRsimilarity89.13	.	+	41187
5	3546483	3572793	tID=RLG00005B73v403634;Name=RLG00005B73v403634_xilon-diguus_LTRsimilarity98.16	.	+	26311
5	3554570	3570862	tID=DHH00089B73v400007;Name=DHH00089B73v400007_NA_LCV5p8_LCV3p5	.	+	16293
5	3583645	3584107	tID=DTA_5_3583645_3584107;Name=DTA,TSDlen8,TIRlen11	.	+	463
5	3586548	3586728	tID=DTH_5_3586548_3586728;Name=DTH,TSDlen3,TIRlen14	.	+	181
5	3587713	3591155	tID=DHH01321B73v400001;Name=DHH01321B73v400001_NA_LCV5p7_LCV3p5	.	+	3443
5	3588995	3589121	tID=DTH_5_3588995_3589121;Name=DTH,TSDlen3,TIRlen14	.	+	127
5	3602021	3602278	tID=DTM_5_3602021_3602278;Name=DTM,TSDlen9,TIRlen40	.	+	258
5	3622026	3627160	tID=DHH00461B73v400002;Name=DHH00461B73v400002_NA_LCV5p11_LCV3p8	.	+	5135
5	3646660	3681568	tID=RLC00002B73v414982;Name=RLC00002B73v414982_ji_LTRsimilarity93.53	.	+	34909
5	3655397	3681565	tID=RLC00002B73v414750;Name=RLC00002B73v414750_ji_LTRsimilarity94.51	.	+	26169
5	3686338	3697334	tID=RLG00003B73v404518;Name=RLG00003B73v404518_huck_LTRsimilarity91.19	.	+	10997
5	3736651	3753592	tID=DHH00002B73v408480;Name=DHH00002B73v408480_Hip1_LCV5p9_LCV3p14	.	+	16942
5	3740036	3752972	tID=RLX23355B73v400001;Name=RLX23355B73v400001_NA_LTRsimilarity97.7	.	+	12937
5	3740153	3749607	tID=RLC00002B73v405640;Name=RLC00002B73v405640_ji_LTRsimilarity99.62	.	+	9455
5	3764293	3766177	tID=RLX00168B73v400007;Name=RLX00168B73v400007_ewib_LTRsimilarity95.41	.	+	1885
5	3769132	3769544	tID=DTH_5_3769132_3769544;Name=DTH,TSDlen3,TIRlen14	.	+	413
5	3770153	3770280	tID=DTH_5_3770153_3770280;Name=DTH,TSDlen3,TIRlen14	.	+	128
5	3776996	3817590	tID=RLC00002B73v411741;Name=RLC00002B73v411741_ji_LTRsimilarity88.25	.	+	40595
5	3822506	3822781	tID=DHH00002B73v408481;Name=DHH00002B73v408481_Hip1_LCV5p10_LCV3p6	.	+	276
5	3889758	3889995	tID=DTA_5_3889758_3889995;Name=DTA,TSDlen8,TIRlen11	.	+	238
5	3935307	3946959	tID=RLG00008B73v401311;Name=RLG00008B73v401311_doke_LTRsimilarity97.53	.	+	11653
5	3951432	3951554	tID=DTH_5_3951432_3951554;Name=DTH,TSDlen3,TIRlen14	.	+	123
5	3956194	3961944	tID=RLC00032B73v400162;Name=RLC00032B73v400162_ebel_LTRsimilarity100	.	+	5751
5	3972279	3982167	tID=DHH00008B73v400427;Name=DHH00008B73v400427_NA_LCV5p14_LCV3p6	.	+	9889
5	3982129	3993947	tID=RLC00474B73v400003;Name=RLC00474B73v400003_NA_LTRsimilarity91.77	.	+	11819
5	4054057	4054212	tID=DTM_5_4054057_4054212;Name=DTM,TSDlen9,TIRlen40	.	+	156
5	4128647	4129490	tID=DHH01315B73v400001;Name=DHH01315B73v400001_NA_LCV5p8_LCV3p10	.	+	844
5	4202690	4222271	tID=DHH00002B73v408482;Name=DHH00002B73v408482_Hip1_LCV5p7_LCV3p8	.	+	19582
5	4253418	4259432	tID=RLC00046B73v400070;Name=RLC00046B73v400070_machiavelli_LTRsimilarity93.75	.	+	6015
5	4430683	4431072	tID=DTH_5_4430683_4431072;Name=DTH,TSDlen3,TIRlen14	.	+	390
5	4439535	4444431	tID=RLC01952B73v400002;Name=RLC01952B73v400002_homy_LTRsimilarity100	.	+	4897
5	4450451	4456238	tID=DHH01311B73v400001;Name=DHH01311B73v400001_NA_LCV5p7_LCV3p7	.	+	5788
5	4454465	4454619	tID=DTM_5_4454465_4454619;Name=DTM,TSDlen9,TIRlen40	.	+	155
5	4471068	4471670	tID=DTA_5_4471068_4471670;Name=DTA,TSDlen8,TIRlen11	.	+	603
5	4476811	4484627	tID=DHH00002B73v408483;Name=DHH00002B73v408483_Hip1_LCV5p8_LCV3p48	.	+	7817
5	4520338	4526592	tID=DHH00002B73v403171;Name=DHH00002B73v403171_Hip1_LCV5p7_LCV3p20	.	+	6255
5	4536825	4537143	tID=DTH_5_4536825_4537143;Name=DTH,TSDlen3,TIRlen14	.	+	319
5	4572864	4583648	tID=DHH01307B73v400001;Name=DHH01307B73v400001_NA_LCV5p5_LCV3p5	.	+	10785
5	4588841	4597492	tID=RLC00002B73v405646;Name=RLC00002B73v405646_ji_LTRsimilarity97.03	.	+	8652
5	4616501	4616803	tID=DTA_5_4616501_4616803;Name=DTA,TSDlen8,TIRlen11	.	+	303
5	4624640	4663741	tID=RLX20159B73v400001;Name=RLX20159B73v400001_NA_LTRsimilarity90.44	.	+	39102
5	4702717	4702832	tID=DTH_5_4702717_4702832;Name=DTH,TSDlen3,TIRlen14	.	+	116
5	4708674	4708828	tID=DTM_5_4708674_4708828;Name=DTM,TSDlen9,TIRlen40	.	+	155
5	4710543	4716541	tID=DHH00002B73v403173;Name=DHH00002B73v403173_Hip1_LCV5p24_LCV3p48	.	+	5999
5	4718549	4737175	tID=RLC00074B73v400033;Name=RLC00074B73v400033_eninu_LTRsimilarity98.8	.	+	18627
5	4771927	4772063	tID=DTH_5_4771927_4772063;Name=DTH,TSDlen3,TIRlen14	.	+	137
5	4783740	4786670	tID=DHH01305B73v400001;Name=DHH01305B73v400001_NA_LCV5p15_LCV3p6	.	+	2931
5	4799587	4799931	tID=DTA_5_4799587_4799931;Name=DTA,TSDlen8,TIRlen11	.	+	345
5	4800463	4800748	tID=DTH_5_4800463_4800748;Name=DTH,TSDlen3,TIRlen14	.	+	286
5	4869185	4886732	tID=DHH00002B73v403174;Name=DHH00002B73v403174_Hip1_LCV5p14_LCV3p18	.	+	17548
5	4879987	4881275	tID=RLX09948B73v400001;Name=RLX09948B73v400001_NA_LTRsimilarity91.3	.	+	1289
5	5042628	5053249	tID=DHH00002B73v408484;Name=DHH00002B73v408484_Hip1_LCV5p14_LCV3p5	.	+	10622
5	5056964	5105885	tID=RLG00003B73v412491;Name=RLG00003B73v412491_huck_LTRsimilarity89.11	.	+	48922
5	5074823	5077584	tID=RLX09946B73v400001;Name=RLX09946B73v400001_NA_LTRsimilarity89.87	.	+	2762
5	5100301	5102798	tID=DHH00002B73v408485;Name=DHH00002B73v408485_Hip1_LCV5p8_LCV3p52	.	+	2498
5	5106190	5112341	tID=RLG00003B73v404524;Name=RLG00003B73v404524_huck_LTRsimilarity88.6	.	+	6152
5	5122243	5127860	tID=DHH00002B73v403175;Name=DHH00002B73v403175_Hip1_LCV5p12_LCV3p50	.	+	5618
5	5136822	5139916	tID=RLX09945B73v400001;Name=RLX09945B73v400001_beby_LTRsimilarity99.53	.	+	3095
5	5155539	5156402	tID=DHH00344B73v400002;Name=DHH00344B73v400002_NA_LCV5p8_LCV3p5	.	+	864
5	5178841	5180653	tID=DHH00002B73v403176;Name=DHH00002B73v403176_Hip1_LCV5p10_LCV3p50	.	+	1813
5	5184295	5185134	tID=DTA_5_5184295_5185134;Name=DTA,TSDlen8,TIRlen11	.	+	840
5	5190108	5193922	tID=DHH00010B73v400172;Name=DHH00010B73v400172_NA_LCV5p8_LCV3p5	.	+	3815
5	5217549	5231471	tID=DHH00004B73v403012;Name=DHH00004B73v403012_NA_LCV5p7_LCV3p10	.	+	13923
5	5239048	5239893	tID=DHH00002B73v408486;Name=DHH00002B73v408486_Hip1_LCV5p5_LCV3p8	.	+	846
5	5247170	5308122	tID=RLC00054B73v400112;Name=RLC00054B73v400112_NA_LTRsimilarity95.78	.	+	60953
5	5331983	5339516	tID=DHH00344B73v400001;Name=DHH00344B73v400001_NA_LCV5p5_LCV3p5	.	+	7534
5	5345424	5354547	tID=RLC00002B73v411744;Name=RLC00002B73v411744_ji_LTRsimilarity96.91	.	+	9124
5	5361516	5361716	tID=DTH_5_5361516_5361716;Name=DTH,TSDlen3,TIRlen14	.	+	201
5	5362513	5371853	tID=RLC00002B73v405652;Name=RLC00002B73v405652_ji_LTRsimilarity99.24	.	+	9341
5	5382488	5382827	tID=DTH_5_5382488_5382827;Name=DTH,TSDlen3,TIRlen14	.	+	340
5	5413969	5414144	tID=DTH_5_5413969_5414144;Name=DTH,TSDlen3,TIRlen14	.	+	176
5	5428701	5447684	tID=RLC00002B73v405653;Name=RLC00002B73v405653_ji_LTRsimilarity97.94	.	+	18984
5	5470294	5472743	tID=DHH00002B73v403177;Name=DHH00002B73v403177_Hip1_LCV5p26_LCV3p38	.	+	2450
5	5503232	5503507	tID=DTC_5_5503232_5503507;Name=DTC,TSDlen3,TIRlen13	.	+	276
5	5534906	5549702	tID=RLG09944B73v400001;Name=RLG09944B73v400001_NA_LTRsimilarity99.14	.	+	14797
5	5550037	5558073	tID=RLX09943B73v400001;Name=RLX09943B73v400001_NA_LTRsimilarity86.1	.	+	8037
5	5617421	5618940	tID=DTM_5_5617421_5618940;Name=DTM,TSDlen9,TIRlen40	.	+	1520
5	5667822	5673053	tID=RLC09942B73v400001;Name=RLC09942B73v400001_NA_LTRsimilarity93.22	.	+	5232
5	5673828	5675981	tID=RLX09941B73v400001;Name=RLX09941B73v400001_NA_LTRsimilarity94.48	.	+	2154
5	5726830	5730001	tID=DHH00002B73v408488;Name=DHH00002B73v408488_Hip1_LCV5p9_LCV3p9	.	+	3172
5	5734563	5744073	tID=DHH01290B73v400001;Name=DHH01290B73v400001_NA_LCV5p7_LCV3p5	.	+	9511
5	5788750	5804012	tID=DHH00002B73v403178;Name=DHH00002B73v403178_Hip1_LCV5p8_LCV3p9	.	+	15263
5	5824407	5856316	tID=RLC00099B73v400037;Name=RLC00099B73v400037_puck_LTRsimilarity95	.	+	31910
5	5936531	5956629	tID=RLC00703B73v400005;Name=RLC00703B73v400005_NA_LTRsimilarity95.74	.	+	20099
5	5958173	5958307	tID=DTH_5_5958173_5958307;Name=DTH,TSDlen3,TIRlen14	.	+	135
5	5964256	5966389	tID=RLC00148B73v400016;Name=RLC00148B73v400016_japov_LTRsimilarity96	.	+	2134
5	5969227	5976485	tID=DTM_5_5969227_5976485;Name=DTM,TSDlen9,TIRlen40	.	+	7259
5	5986900	5994897	tID=DHH00001B73v403340;Name=DHH00001B73v403340_NA_LCV5p6_LCV3p7	.	+	7998
5	6149190	6159452	tID=RLX09938B73v400001;Name=RLX09938B73v400001_NA_LTRsimilarity92.2	.	+	10263
5	6157469	6173931	tID=DHH00268B73v400002;Name=DHH00268B73v400002_NA_LCV5p12_LCV3p10	.	+	16463
5	6164325	6164647	tID=DTT_5_6164325_6164647;Name=DTT,TSDlen2,TIRlen12	.	+	323
5	6173619	6173995	tID=RST00200B73v400001;Name=RST00200B73v400001_NA_TSDlen18_TSDmismat2	.	+	377
5	6174127	6174792	tID=RLC00943B73v4S0001;Name=RLC00943B73v4S0001_NA_SoloLTR	.	+	666
5	6190084	6190448	tID=DTH_5_6190084_6190448;Name=DTH,TSDlen3,TIRlen14	.	+	365
